agent,sub,episode,opponent,opp_final_rating,opp_archetype,opp_major,win,seat,steps
Grimmsnarl,55565063,103510163,Filip Strzałka,781.2,Alakazam,Alakazam,0,0,102
Grimmsnarl,55565063,103510639,LP,752.9,Alakazam,Alakazam,0,1,137
Grimmsnarl,55565063,103508656,Nobu Kimura,777.4,Alakazam,Alakazam,1,1,169
Grimmsnarl,55565063,103505474,Leolazz,820.7,Alakazam,Alakazam,0,1,126
Grimmsnarl,55565063,103506733,Indianelephant,641.9,(other),other,1,1,126
Grimmsnarl,55565063,103495084,Dylan Xue,878.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,144
Grimmsnarl,55565063,103491802,Michal,766.8,Alakazam,Alakazam,1,1,170
Grimmsnarl,55565063,103479800,watruri,782.1,Garchomp,Garchomp,0,0,162
Grimmsnarl,55565063,103477694,lisi999test,753.8,Great Tusk,other,0,1,210
Grimmsnarl,55565063,103477520,monisoi,922.8,(other),other,1,0,127
Grimmsnarl,55565063,103475399,失忆的海_,864.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,298
Grimmsnarl,55565063,103463807,yuki #4,273.5,Dragapult,Dragapult,1,1,114
Grimmsnarl,55565063,103452238,hpp sak,794.7,Dragapult,Dragapult,1,0,181
Grimmsnarl,55565063,103440708,ShoheiSaito,776.2,Alakazam,Alakazam,1,1,126
Grimmsnarl,55565063,103427506,yamasaKit,726.2,Garchomp,Garchomp,1,1,187
Grimmsnarl,55565063,103428689,nashu,921.4,Froslass+Lopunny,Lopunny,0,0,202
Grimmsnarl,55565063,103415876,Leolazz,820.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,255
Grimmsnarl,55565063,103412875,Naoki Yamada,809.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,188
Grimmsnarl,55565063,103401305,KAI JP,551.8,(other),other,1,1,139
Grimmsnarl,55565063,103389773,bynpywm,788.1,Alakazam,Alakazam,1,1,195
Grimmsnarl,55565063,103378153,tensorlike,848.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,195
Grimmsnarl,55565063,103366194,dajiaohuang,773.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,167
Grimmsnarl,55565063,103355871,matcha110,846.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,210
Grimmsnarl,55565063,103349186,rick11224,840.6,Froslass+Lopunny,Lopunny,1,0,139
Grimmsnarl,55565063,103347289,felipe9695,729.8,Alakazam,Alakazam,0,1,146
Grimmsnarl,55565063,103335682,pardival,818.0,Grimmsnarl+Froslass,Grimmsnarl,1,0,191
Grimmsnarl,55565063,103329326,mimi,751.1,Archaludon+Cinderace,Archaludon,1,1,191
Grimmsnarl,55565063,103324343,Yong Ming-Jia,729.5,Alakazam,Alakazam,1,1,55
Grimmsnarl,55565063,103312313,Shigeru Kondou,661.7,Dragapult,Dragapult,1,0,190
Grimmsnarl,55565063,103301273,Zen dovid,691.5,Alakazam,Alakazam,1,0,177
Grimmsnarl,55565063,103289702,srikalyan,792.1,Alakazam,Alakazam,0,0,134
Grimmsnarl,55565063,103279013,jiangzhenyue,807.1,Grimmsnarl+Froslass,Grimmsnarl,0,0,201
Grimmsnarl,55565063,103267405,niyo,753.5,Archaludon+Cinderace,Archaludon,0,0,129
Grimmsnarl,55565063,103255878,Kensuke Kurita,799.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,201
Grimmsnarl,55565063,103244322,Scio,888.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,224
Grimmsnarl,55565063,103238083,Bocen Li,823.1,Grimmsnarl+Froslass,Grimmsnarl,0,1,172
Grimmsnarl,55565063,103233751,harlen,698.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,176
Grimmsnarl,55565063,103222190,notoverkil,759.2,Ogerpon,Ogerpon,0,1,135
Grimmsnarl,55565063,103221794,hamuhei,842.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,262
Grimmsnarl,55565063,103209807,Blake Mosley,804.5,Alakazam,Alakazam,1,0,115
Grimmsnarl,55565063,103198177,Eruto Kondo,691.4,Froslass+Starmie,other,1,1,153
Grimmsnarl,55565063,103196396,xthixsl_ml,797.4,Alakazam,Alakazam,1,0,175
Grimmsnarl,55565063,103191786,Xiangjiang Zhou,748.6,Alakazam,Alakazam,1,1,171
Grimmsnarl,55565063,103188228,ばう,779.7,Lucario+Ogerpon,other,1,0,180
Grimmsnarl,55565063,103176219,clawspark,743.9,Alakazam,Alakazam,0,1,149
Grimmsnarl,55565063,103173884,suzu10,788.4,Alakazam,Alakazam,1,0,66
Grimmsnarl,55565063,103162359,data_gardening_club,831.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,156
Grimmsnarl,55565063,103150806,Zac Plischka,733.5,Archaludon+Cinderace,Archaludon,1,0,202
Grimmsnarl,55565063,103139251,joongyong,730.6,Starmie+Cinderace,other,1,1,106
Grimmsnarl,55565063,103129347,codebeforework,760.3,Alakazam,Alakazam,1,1,188
Grimmsnarl,55565063,103127254,mgn,682.6,Archaludon+Cinderace,Archaludon,0,0,149
Grimmsnarl,55565063,103115705,soba sobasoba,424.9,(other),other,1,1,178
Grimmsnarl,55565063,103108778,L7n,809.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,174
Grimmsnarl,55565063,103107716,andayougui,719.1,Archaludon+Cinderace,Archaludon,1,1,135
Grimmsnarl,55565063,103099479,Sophinator,694.8,Alakazam,Alakazam,1,1,126
Grimmsnarl,55565063,103097782,Aqib Javed,755.1,Alakazam,Alakazam,1,1,115
Grimmsnarl,55565063,103086159,mmwstudy,820.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,139
Grimmsnarl,55565063,103074596,gngnher,747.0,Great Tusk,other,0,0,204
Grimmsnarl,55565063,103063191,luck issue,888.1,Ogerpon,Ogerpon,0,1,131
Grimmsnarl,55565063,103059813,Anh-Vu Mai-Nguyen,663.3,Froslass+Starmie,other,0,1,142
Grimmsnarl,55565063,103047736,nigenight,784.6,Alakazam,Alakazam,1,0,179
Grimmsnarl,55565063,103048284,Ksterx,631.7,Lucario,Lucario,0,1,141
Grimmsnarl,55565063,103035742,kurota0612,620.5,Dragapult,Dragapult,1,1,102
Grimmsnarl,55565063,103034830,Stellaris123,790.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,205
Grimmsnarl,55565063,103028911,rode,868.1,Lucario,Lucario,1,1,166
Grimmsnarl,55565063,103017319,PxlPau,445.1,Archaludon+Cinderace,Archaludon,1,0,159
Grimmsnarl,55565063,103005711,sidney niu,632.2,Lucario,Lucario,1,1,184
Grimmsnarl,55565063,102994212,Cauã Macedo,664.8,Lucario,Lucario,1,1,182
Grimmsnarl,55565063,102982190,Dharaniraj Lakshmanan,661.5,Lucario,Lucario,0,1,131
Grimmsnarl,55565063,102970565,pocky34,680.2,Lucario,Lucario,0,1,171
Grimmsnarl,55565063,102959007,MaggyoWIMPS,370.3,Froslass+Starmie,other,0,0,196
Grimmsnarl,55565063,102947522,postrflux,832.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,194
Grimmsnarl,55565063,102945608,Gerar Del Toro,775.1,Alakazam,Alakazam,0,1,172
Grimmsnarl,55565063,102943898,Sifar12,544.5,Lucario,Lucario,1,0,163
Grimmsnarl,55565063,102932349,PokePoke-777,693.3,Alakazam,Alakazam,0,0,148
Grimmsnarl,55565063,102920811,MG,910.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,147
Grimmsnarl,55565063,102916577,Help-Computa,812.9,Lucario+Ogerpon,other,0,0,218
Grimmsnarl,55565063,102904975,xinwang,750.7,Alakazam,Alakazam,1,1,175
Grimmsnarl,55565063,102892828,kagekage11,482.7,(other),other,1,1,170
Grimmsnarl,55565063,102892929,oQo,857.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,172
Grimmsnarl,55565063,102881248,Felipe Garcia,756.5,(other),other,0,0,155
Grimmsnarl,55565063,102869674,kann,832.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,194
Grimmsnarl,55565063,102858041,yuta,706.4,Alakazam,Alakazam,1,0,166
Grimmsnarl,55565063,102847186,Ali,791.3,Alakazam,Alakazam,0,1,153
Grimmsnarl,55565063,102844851,omegapon,846.1,Lopunny+Ogerpon,other,0,0,182
Grimmsnarl,55565063,102840220,mimi,751.1,Archaludon+Cinderace,Archaludon,1,1,133
Grimmsnarl,55565063,102826656,Sushanth Tiruvaipati,700.0,Alakazam,Alakazam,0,0,209
Grimmsnarl,55565063,102828276,yemaoye,855.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,185
Grimmsnarl,55565063,102814599,SebaMG,859.9,Grimmsnarl+Froslass,Grimmsnarl,0,1,151
Grimmsnarl,55565063,102803042,Kensuke Kurita,799.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,153
Grimmsnarl,55565063,102798790,betterme,673.5,Archaludon+Cinderace,Archaludon,0,0,164
Grimmsnarl,55565063,102796428,Dandan Li,856.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,187
Grimmsnarl,55565063,102786896,kelin hf,845.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,215
Grimmsnarl,55565063,102784862,nonpapa,740.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,189
Grimmsnarl,55565063,102783753,keteru,794.8,Starmie,other,0,1,116
Grimmsnarl,55565063,102775991,Kirill Krasikov,859.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,190
Grimmsnarl,55565063,102764449,orbitalhex,861.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,239
Grimmsnarl,55565063,102752424,AnSuSu,755.2,Dragapult,Dragapult,0,1,263
Grimmsnarl,55565063,102747579,Michael Long,934.2,Alakazam,Alakazam,0,0,120
Grimmsnarl,55565063,102747227,rick11224,840.6,Froslass+Lopunny,Lopunny,1,1,177
Grimmsnarl,55565063,102736223,xthixsl_ml,797.4,Alakazam,Alakazam,1,1,177
Grimmsnarl,55565063,102726302,Senn88,873.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,218
Grimmsnarl,55565063,102718967,Kotaro Yamazaki,758.9,Ogerpon,Ogerpon,1,0,181
Grimmsnarl,55565063,102708596,Jonathan Simone,834.0,Grimmsnarl+Froslass,Grimmsnarl,1,1,181
Grimmsnarl,55565063,102696524,Never quit,875.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,178
Grimmsnarl,55565063,102685004,I_luv_magick,707.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,182
Grimmsnarl,55565063,102682072,Kensuke Kurita,799.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,222
Grimmsnarl,55565063,102670018,hinox13,970.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,193
Grimmsnarl,55565063,102666453,Ardell Aghna Mahendra,737.4,Archaludon+Cinderace,Archaludon,0,1,177
Grimmsnarl,55565063,102654874,Star-mine,785.5,(other),other,1,0,137
Grimmsnarl,55565063,102642836,gawa0000,826.8,Kangaskhan+Ogerpon,Kangaskhan,1,0,163
Grimmsnarl,55565063,102632629,MYOUCER,836.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,141
Grimmsnarl,55565063,102628330,WE LOVE KING CRIMSON,822.9,Great Tusk,other,1,1,207
Grimmsnarl,55565063,102619311,Takumu Hata,781.5,Alakazam,Alakazam,0,0,135
Grimmsnarl,55565063,102616045,dajiaohuang,773.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,191
Grimmsnarl,55565063,102604454,Lester Leong,877.0,Alakazam,Alakazam,0,0,110
Grimmsnarl,55565063,102592881,Larry,826.9,Alakazam,Alakazam,1,0,155
Grimmsnarl,55565063,102584525,Exodia,761.4,Alakazam,Alakazam,1,0,148
Grimmsnarl,55565063,102572938,tanadai,844.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,211
Grimmsnarl,55565063,102561347,Imran Ahamed,808.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,257
Grimmsnarl,55565063,102549268,RLAP,694.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,199
Grimmsnarl,55565063,102537696,researcher_4242,787.0,Archaludon+Cinderace,Archaludon,1,0,113
Grimmsnarl,55565063,102534630,cg,656.4,Lucario,Lucario,1,1,165
Grimmsnarl,55565063,102535383,FC Crustacean,821.2,Alakazam,Alakazam,1,1,143
Grimmsnarl,55565063,102523335,Let's PK,887.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,261
Grimmsnarl,55565063,102523235,Zenith Ye,849.1,Lucario,Lucario,0,1,126
Grimmsnarl,55565063,102523825,whatcanwedo,822.7,Grimmsnarl+Froslass,Grimmsnarl,1,1,217
Grimmsnarl,55565063,102512256,Sebastian & Breno,860.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,207
Grimmsnarl,55565063,102505336,Tom Yim,737.3,Archaludon+Cinderace,Archaludon,1,0,169
Grimmsnarl,55565063,102496931,DL,823.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,210
Grimmsnarl,55565063,102489914,Voyager,834.0,Alakazam,Alakazam,0,1,224
Grimmsnarl,55565063,102488467,Ivan Aleksandrov,819.2,Grimmsnarl+Froslass,Grimmsnarl,0,0,214
Grimmsnarl,55565063,102478853,koumiyata,749.4,Froslass+Starmie+Cinderace,other,1,0,155
Grimmsnarl,55565063,102472061,tc-al,945.5,Ogerpon,Ogerpon,0,0,171
Grimmsnarl,55565063,102460002,养猪小能手,714.1,Archaludon+Cinderace,Archaludon,1,0,176
Grimmsnarl,55565063,102448437,MHIMDI Mouhib,858.1,Grimmsnarl,Grimmsnarl,1,0,221
Grimmsnarl,55565063,102436839,Fabian Friedland,691.2,Ogerpon,Ogerpon,0,0,145
Grimmsnarl,55565063,102425271,yasu,818.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,148
Grimmsnarl,55565063,102413702,jin hiratsuka,657.0,Starmie+Cinderace,other,1,0,92
Grimmsnarl,55565063,102401675,masaume,759.0,Froslass+Starmie+Cinderace,other,0,1,31
Grimmsnarl,55565063,102390050,Fakble 6,773.8,Kangaskhan,Kangaskhan,0,1,93
Grimmsnarl,55565063,102378532,Shunji Minode,791.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,178
Grimmsnarl,55565063,102374328,Nikolas Silveira,783.9,Alakazam,Alakazam,1,0,152
Grimmsnarl,55565063,102373537,Sandi MO,706.8,Archaludon+Cinderace,Archaludon,1,1,152
Grimmsnarl,55565063,102361514,Stupid multiverse,622.7,Froslass+Starmie,other,0,0,184
Grimmsnarl,55565063,102360235,Kai_zuta,764.4,Lucario,Lucario,0,0,158
Grimmsnarl,55565063,102356291,Rayder Zero,661.9,Lucario,Lucario,1,1,194
Grimmsnarl,55565063,102346142,Seine A. Shintani,750.4,Alakazam,Alakazam,1,1,192
Grimmsnarl,55565063,102336037,XtraLearning,846.0,Alakazam,Alakazam,0,1,147
Grimmsnarl,55565063,102336391,MamiMamiko,738.8,Archaludon+Cinderace,Archaludon,0,0,134
Grimmsnarl,55565063,102324808,aknomura,838.8,Alakazam,Alakazam,1,0,140
Grimmsnarl,55565063,102319002,Benarg,984.6,Froslass+Lopunny,Lopunny,0,1,159
Grimmsnarl,55565063,102316114,⸻AgentZZ ⸻,812.4,Alakazam,Alakazam,0,1,118
Grimmsnarl,55565063,102310346,Arunendratripathi_03,748.8,Alakazam,Alakazam,0,0,215
Grimmsnarl,55565063,102298757,AZM,786.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,251
Grimmsnarl,55565063,102287141,Real Greninjas,744.8,Dragapult,Dragapult,0,0,196
Grimmsnarl,55565063,102275574,Kyohei,834.3,Alakazam,Alakazam,1,1,123
Grimmsnarl,55565063,102263545,Full House,737.8,Kangaskhan+Ogerpon,Kangaskhan,0,1,91
Grimmsnarl,55565063,102251991,Iwa Iwa,829.6,Archaludon+Cinderace,Archaludon,0,0,176
Grimmsnarl,55565063,102246886,uesi,690.1,Archaludon+Cinderace,Archaludon,1,0,145
Grimmsnarl,55565063,102239024,amaotone,901.3,(other),other,0,0,125
Grimmsnarl,55565063,102227413,NolanBonhomme,845.8,Grimmsnarl+Froslass,Grimmsnarl,1,1,277
Grimmsnarl,55565063,102215833,Kim Jinseo,860.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,266
Grimmsnarl,55565063,102212102,One Move Ahead,824.0,(other),other,0,1,118
Grimmsnarl,55565063,102211089,Abdelghani Belgaid,737.8,Archaludon+Cinderace,Archaludon,1,0,154
Grimmsnarl,55565063,102199537,Roy Lo TW,881.2,Ogerpon,Ogerpon,0,0,162
Grimmsnarl,55565063,102191669,Sakito Horie,901.1,(other),other,0,0,146
Grimmsnarl,55565063,102180175,Roy Lo TW,881.2,Ogerpon,Ogerpon,0,0,149
Grimmsnarl,55565063,102168556,bin luo1,788.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,173
Grimmsnarl,55565063,102163738,caprest,769.4,Alakazam,Alakazam,0,0,124
Grimmsnarl,55565063,102151758,Vaibhav Gupta,745.3,Alakazam,Alakazam,1,0,119
Grimmsnarl,55565063,102140216,Zihe Henry Zhang,797.0,Alakazam,Alakazam,1,0,215
Grimmsnarl,55565063,102133625,KoshinM,851.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,260
Grimmsnarl,55565063,102122048,Rishav Sanjay,730.2,Alakazam,Alakazam,0,1,173
Grimmsnarl,55565063,102110470,8_16,702.5,Archaludon+Cinderace,Archaludon,1,0,185
Grimmsnarl,55565063,102098917,Zarkys,729.9,Alakazam,Alakazam,1,0,67
Grimmsnarl,55565063,102086897,ちー,765.5,Alakazam,Alakazam,1,0,147
Grimmsnarl,55565063,102075372,Sven Natterer,651.7,Archaludon+Cinderace,Archaludon,0,0,146
Grimmsnarl,55565063,102074712,Yufeng,771.6,Kangaskhan,Kangaskhan,1,1,167
Grimmsnarl,55565063,102073566,Hải Đăng,749.9,Alakazam,Alakazam,0,1,171
Grimmsnarl,55565063,102062651,shu-piplup,745.5,Kangaskhan,Kangaskhan,1,1,160
Grimmsnarl,55565063,102051050,MarKoz,849.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,176
Grimmsnarl,55565063,102046318,Himi & Sato,859.5,Alakazam,Alakazam,1,1,158
Grimmsnarl,55565063,102037453,ImANoob1122,759.4,Lucario,Lucario,0,1,169
Grimmsnarl,55565063,102025914,Jonathan Simone,834.0,Grimmsnarl+Froslass,Grimmsnarl,1,0,146
Grimmsnarl,55565063,102014349,PangMinShih,798.1,Alakazam,Alakazam,0,1,127
Grimmsnarl,55565063,102002345,chenpengyu603,772.5,Alakazam,Alakazam,0,0,187
Grimmsnarl,55565063,101994315,Aarin Sheth,794.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,244
Grimmsnarl,55565063,101991340,Ryo Ochi,763.6,Alakazam,Alakazam,1,0,138
Grimmsnarl,55565063,101979793,Umataro Tenma,919.1,Alakazam,Alakazam,0,1,103
Grimmsnarl,55565063,101968218,Ash Ketchum,895.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,146
Grimmsnarl,55565063,101966159,taopy2,683.7,Archaludon+Cinderace,Archaludon,0,1,197
Grimmsnarl,55565063,101954599,Codect,821.1,Lucario,Lucario,0,1,165
Grimmsnarl,55565063,101942890,TakahiroHon,851.0,Froslass+Starmie+Cinderace,other,1,0,185
Grimmsnarl,55565063,101930834,taiyoooo,736.2,Lucario,Lucario,1,0,219
Grimmsnarl,55565063,101928589,Arunendratripathi_03,748.8,Alakazam,Alakazam,1,1,140
Grimmsnarl,55565063,101917048,Junichi Saigou,818.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,181
Grimmsnarl,55565063,101913996,Noma34x6773,770.1,Archaludon+Cinderace,Archaludon,1,1,161
Grimmsnarl,55565063,101914366,Ryo Takaki,839.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,222
Grimmsnarl,55565063,101901973,Rojiomote,866.7,Dragapult,Dragapult,1,1,224
Grimmsnarl,55565063,101893854,Pikachu へ(●´︿｀●)へ,709.7,Grimmsnarl+Froslass,Grimmsnarl,1,1,188
Grimmsnarl,55565063,101886451,jjamppongmandu,848.8,Alakazam,Alakazam,0,1,139
Grimmsnarl,55565063,101881513,hibikisato0413,733.8,Archaludon+Cinderace,Archaludon,1,0,182
Grimmsnarl,55565063,101869904,Aphrodite,839.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,186
Grimmsnarl,55565063,101858355,Leundai,606.2,Alakazam,Alakazam,0,1,174
Grimmsnarl,55565063,101846789,Gregers Rygg,847.0,(other),other,1,0,50
Grimmsnarl,55565063,101846120,Xxbozohead,891.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,167
Grimmsnarl,55565063,101842440,yuuri,813.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,200
Grimmsnarl,55565063,101830417,Lemons,876.1,Grimmsnarl+Froslass,Grimmsnarl,1,1,254
Grimmsnarl,55565063,101820473,orbitalhex,861.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,232
Grimmsnarl,55565063,101813399,Heitor Westphal,733.5,Alakazam,Alakazam,1,0,192
Grimmsnarl,55565063,101808265,COLD,807.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,188
Grimmsnarl,55565063,101796621,没落者,769.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,187
Grimmsnarl,55565063,101785052,Toru59er,736.7,Archaludon+Cinderace,Archaludon,0,0,178
Grimmsnarl,55565063,101773481,SHICHIES,853.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,134
Grimmsnarl,55565063,101764343,COLD,807.5,Alakazam,Alakazam,1,0,148
Grimmsnarl,55565063,101752287,apat1n,748.6,Alakazam,Alakazam,1,0,39
Grimmsnarl,55565063,101745024,Yusuf Murtaza,631.4,Lucario,Lucario,0,1,153
Grimmsnarl,55565063,101733396,pokesom,666.8,Dragapult,Dragapult,0,0,184
Grimmsnarl,55565063,101721800,Christina,597.7,Kangaskhan,Kangaskhan,1,1,115
Grimmsnarl,55565063,101709785,Luminousci,716.6,Archaludon+Cinderace,Archaludon,1,0,103
Grimmsnarl,55565063,101697748,変化の書ゾロアーク,727.2,Alakazam,Alakazam,1,1,132
Grimmsnarl,55565063,101698123,yash bhaskar,840.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,185
Grimmsnarl,55565063,101694187,FabienDaniel,834.9,Lucario,Lucario,0,1,107
Grimmsnarl,55565063,101682555,ASAGAO,614.5,(other),other,0,1,152
Grimmsnarl,55565063,101670960,Adi Kusuma,720.4,Archaludon+Cinderace,Archaludon,0,0,120
Grimmsnarl,55565063,101664443,Elstir,836.9,Grimmsnarl+Froslass,Grimmsnarl,0,1,173
Grimmsnarl,55565063,101657747,caprest,769.4,Alakazam,Alakazam,0,1,194
Grimmsnarl,55565063,101646106,kaneko takafumi,822.4,Kangaskhan,Kangaskhan,1,1,165
Grimmsnarl,55565063,101634544,なるなる,591.0,Lucario,Lucario,0,0,159
Grimmsnarl,55565063,101621228,Shunsuke Hayashi,761.6,Archaludon+Cinderace,Archaludon,1,0,222
Grimmsnarl,55565063,101622528,UrbanFox,371.3,Garchomp,Garchomp,1,1,196
Grimmsnarl,55565063,101613585,shimadadada,383.9,Dragapult,Dragapult,1,0,193
Grimmsnarl,55565063,101613659,IIDA,801.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,200
Grimmsnarl,55565063,101602087,Chloe,709.9,Archaludon+Cinderace,Archaludon,0,1,182
Grimmsnarl,55565063,101593416,I_luv_magick,707.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,187
Grimmsnarl,55565063,101581862,ﾖﾈｸﾗ ﾃﾝｾｲne251225,742.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,150
Grimmsnarl,55565063,101570321,WE LOVE KING CRIMSON,822.9,Great Tusk,other,0,0,183
Grimmsnarl,55565063,101568473,kekuru,716.8,Archaludon+Cinderace,Archaludon,0,0,184
Grimmsnarl,55565063,101556947,Ajay Sampath,850.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,187
Grimmsnarl,55565063,101549130,today,822.0,Grimmsnarl+Froslass,Grimmsnarl,1,0,181
Grimmsnarl,55565063,101549170,xnryxd,849.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,151
Grimmsnarl,55565063,101543306,Saravanan Jaichandaran,811.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,220
Grimmsnarl,55565063,101531280,payanotty,818.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,111
Grimmsnarl,55565063,101519733,yesterdays_rebel,754.1,Alakazam,Alakazam,1,1,170
Grimmsnarl,55565063,101508784,hamuhei,842.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,207
Grimmsnarl,55565063,101503696,Ramazan Turan,815.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,222
Grimmsnarl,55565063,101492115,Yusuf Murtaza,631.4,Lucario,Lucario,0,1,120
Grimmsnarl,55565063,101480514,CPLdev,403.0,Dragapult,Dragapult,1,0,132
Grimmsnarl,55565063,101478178,Masashi Nishimoto,733.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,209
Grimmsnarl,55565063,101470666,Cotini,684.8,Archaludon+Cinderace,Archaludon,0,0,72
Grimmsnarl,55565063,101459138,Dennis Tran,857.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,162
Grimmsnarl,55565063,101447602,Anvith Pothula,802.8,Ogerpon,Ogerpon,0,1,155
Grimmsnarl,55565063,101447496,Ahad Khan,714.4,Archaludon+Cinderace,Archaludon,1,1,147
Grimmsnarl,55565063,101435907,ANIMA SQUAD,697.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,183
Grimmsnarl,55565063,101423856,icelemon2004,740.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,136
Grimmsnarl,55565063,101419424,中村文彌,480.7,(other),other,1,1,176
Grimmsnarl,55565063,101415820,itsuki-data,826.3,Alakazam,Alakazam,0,1,117
Grimmsnarl,55565063,101411916,Pavel Pavlov,779.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,194
Grimmsnarl,55565063,101405749,eikichi,848.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,193
Grimmsnarl,55565063,101394194,fractalbyte,841.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,177
Grimmsnarl,55565063,101384482,Piplup Squad,731.3,Great Tusk,other,0,0,198
Grimmsnarl,55565063,101382732,TakamaruEX,749.3,Ogerpon,Ogerpon,0,1,201
Grimmsnarl,55565063,101374524,Kilupy,908.1,Dragapult,Dragapult,0,1,199
Grimmsnarl,55565063,101362945,Orion,814.7,Alakazam,Alakazam,1,1,174
Grimmsnarl,55565063,101351339,KentoKuri,829.5,(other),other,1,1,131
Grimmsnarl,55565063,101342362,増殖するG,876.0,Alakazam,Alakazam,1,0,138
Grimmsnarl,55565063,101341511,Legend Brothers,770.0,Alakazam,Alakazam,0,1,144
Grimmsnarl,55565063,101329952,CuriousWayfarer,754.5,Alakazam,Alakazam,0,0,132
Grimmsnarl,55565063,101318410,Masatoshi Hidaka,923.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,85
Grimmsnarl,55565063,101306833,PRMNC,696.5,Alakazam,Alakazam,1,1,220
Grimmsnarl,55565063,101301876,WJui,830.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,166
Grimmsnarl,55565063,101297806,Rich,493.6,Dragapult,Dragapult,1,0,119
Grimmsnarl,55565063,101293253,Zikai Chen,819.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,259
Grimmsnarl,55565063,101291810,yuki0731,834.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,173
Grimmsnarl,55565063,101280287,Akira Hirohashi,733.4,Alakazam,Alakazam,0,1,197
Grimmsnarl,55565063,101275416,Capitaalgain,829.8,Dragapult,Dragapult,0,0,196
